Ciudad;Lugar;Cliente;Vendedor;Territorio;Socio;Ventas;Cantidad;Producto;Fecha;Precio_Unitario;Nivel_Venta
Cusco;Peru;San Martin Inc;Nora;Sur;Ringo;69112;40;Juguetes;01/09/2015;1727,8;Bajo
Cusco;Peru;Diners Club Peru, S.A;Nora;Sur;Ringo;235674;17;Electrodomesticos;17/09/2015;13863,17647;Alta
Cusco;Peru;San Fernando, S.A.;Nora;Sur;Ringo;177093;17;Accesorios;24/09/2015;10417,23529;Media
Cusco;Peru;CALATEL PERU;Nora;Sur;John;205879;34;Electrodomesticos;30/09/2015;6055,264706;Alta
Cusco;Peru;IFH Peru LTD;Maria;Norte;John;116209;33;Calzado;30/09/2015;3521,484848;Media
Cusco;Peru;Minera Aventurera;Victor;Norte;John;93476;36;Accesorios;25/09/2015;2596,555556;Bajo
Cusco;Peru;Diners Club Peru, S.A;Nora;Sur;Ringo;142317;39;Accesorios;17/09/2015;3649,153846;Media
Cusco;Peru;CLINICA INTERNACIONAL S.A.;Victor;Norte;John;246301;37;Juguetes;25/09/2015;6656,783784;Alta
Cusco;Peru;Sociedad de Mineria Nueva;Edwin;Sur;George;246738;26;Electrodomesticos;23/09/2015;9489,923077;Alta
Cusco;Peru;SCOTIABANK PERU;Edwin;Norte;Ringo;70209;30;Viajes;28/09/2015;2340,3;Bajo
Cusco;Peru;CONFECCIONES TEXTIMAX S.A.;Rosa;Sur;Ringo;203127;33;Juguetes;21/09/2015;6155,363636;Alta
Cusco;Peru;Pluspetrol Peru Corporation, S.A.;Nora;Sur;Ringo;149228;22;Electrodomesticos;15/09/2015;6783,090909;Media
Cusco;Peru;Minera Hatun Exitokuna;Rosa;Sur;Ringo;118715;33;Electrodomesticos;15/09/2015;3597,424242;Media
Cusco;Peru;Diners Club Peru, S.A;Nora;Sur;Ringo;223565;42;Accesorios;17/09/2015;5322,97619;Alta
Cusco;Peru;Diners Club Peru, S.A;Nora;Sur;Ringo;217457;18;Accesorios;17/09/2015;12080,94444;Alta
Cusco;Peru;Diners Club Peru, S.A;Nora;Sur;Ringo;215492;15;Accesorios;17/09/2015;14366,13333;Alta
Cusco;Peru;RIMAC Corp;Victor;Norte;John;245319;21;Juguetes;30/09/2015;11681,85714;Alta
Cusco;Peru;Nissan Maquinarias, S.A.;Marco;Sur;Ringo;104265;36;Juguetes;23/09/2015;2896,25;Media
Cusco;Peru;Banco Interno;Edwin;Norte;John;234136;15;Calzado;15/09/2015;15609,06667;Alta
Cusco;Peru;Sociedad de Mineria Nueva;Edwin;Sur;George;114323;20;Accesorios;23/09/2015;5716,15;Media
Cusco;Peru;Diners Club Peru, S.A;Nora;Sur;Ringo;65032;21;Accesorios;17/09/2015;3096,761905;Bajo
Cusco;Peru;Americana de Contactos;Victor;Norte;Ringo;143315;15;Calzado;30/09/2015;9554,333333;Media
Cusco;Peru;Operadores de Gas;Nora;Sur;Ringo;121533;23;Electrodomesticos;15/09/2015;5284,043478;Media
Cajamarca;Peru;Universidad La Modernidad;Marco;Sur;Ringo;203453;30;Juguetes;25/09/2015;6781,766667;Alta
Cajamarca;Peru;Minera Aventurera;Victor;Norte;John;227032;17;Juguetes;25/09/2015;13354,82353;Alta
Cajamarca;Peru;Banco Interno;Nora;Sur;Ringo;81059;32;Electrodomesticos;15/09/2015;2533,09375;Bajo
Cajamarca;Peru;Banco Maya;Marco;Sur;Ringo;142751;32;Accesorios;30/09/2015;4460,96875;Media
Cajamarca;Peru;Diners Club Peru, S.A;Nora;Sur;Ringo;179217;17;Accesorios;17/09/2015;10542,17647;Media
Cajamarca;Peru;IFH Peru LTD;Maria;Norte;John;84596;38;Juguetes;30/09/2015;2226,210526;Bajo
Cajamarca;Peru;Compañia Minera Poderosa, S.A.;Nora;Sur;Ringo;215842;37;Juguetes;30/09/2015;5833,567568;Alta
Cajamarca;Peru;Nissan Maquinarias, S.A.;Marco;Sur;Ringo;246658;20;Juguetes;23/09/2015;12332,9;Alta
Cajamarca;Peru;San Martin Inc;Nora;Sur;Ringo;76492;28;Accesorios;01/09/2015;2731,857143;Bajo
Cajamarca;Peru;San Martin Inc;Nora;Sur;Ringo;194703;21;Accesorios;01/09/2015;9271,571429;Media
Cajamarca;Peru;Diners Club Peru, S.A;Nora;Sur;Ringo;130971;16;Accesorios;17/09/2015;8185,6875;Media
Cajamarca;Peru;Delosi, S.A.;Marco;Sur;Ringo;230557;24;Electrodomesticos;30/09/2015;9606,541667;Alta
Piura;Peru;Banco Maya;Marco;Sur;Ringo;81342;34;Juguetes;30/09/2015;2392,411765;Bajo
Piura;Peru;Diners Club Peru, S.A;Nora;Sur;Ringo;132626;25;Accesorios;17/09/2015;5305,04;Media
Piura;Peru;Diners Club Peru, S.A;Nora;Sur;Ringo;63646;21;Juguetes;17/09/2015;3030,761905;Bajo
Piura;Peru;EUROMOTORS S.A.;Marco;Sur;Ringo;217548;30;Accesorios;30/09/2015;7251,6;Alta
Piura;Peru;PERUFARMA S.A.;Nora;Sur;Ringo;58809;21;Electrodomesticos;30/09/2015;2800,428571;Bajo
Piura;Peru;DROKASA PERU S.A.;Rosa;Sur;Ringo;196700;42;Juguetes;30/09/2015;4683,333333;Media
Piura;Peru;SCOTIABANK PERU;Victor;Norte;Ringo;103421;42;Accesorios;30/09/2015;2462,404762;Media
Piura;Peru;San Martin Inc;Nora;Sur;Ringo;71008;21;Electrodomesticos;01/09/2015;3381,333333;Bajo
Piura;Peru;San Fernando, S.A.;Nora;Sur;Ringo;183822;18;Accesorios;24/09/2015;10212,33333;Media
Piura;Peru;Americana de Contactos;Victor;Norte;John;167160;17;Calzado;30/09/2015;9832,941176;Media
Piura;Peru;Minera Aventurera;Victor;Norte;John;94315;21;Juguetes;25/09/2015;4491,190476;Bajo
Piura;Peru;RIMAC Corp;Victor;Norte;John;52010;41;Juguetes;30/09/2015;1268,536585;Bajo
Piura;Peru;Banco Maya;Marco;Sur;Ringo;213876;27;Juguetes;16/09/2015;7921,333333;Alta
Piura;Peru;Sociedad de Mineria Nueva;Edwin;Sur;George;64161;42;Juguetes;23/09/2015;1527,642857;Bajo
Piura;Peru;INCA TOPS S.A.;Nadia;Sur;Ringo;125873;32;Juguetes;30/09/2015;3933,53125;Media
Piura;Peru;Minera Aventurera;Victor;Norte;John;189120;33;Calzado;25/09/2015;5730,909091;Media
Piura;Peru;NGRESTAURANTS;Victor;Norte;John;177900;42;Viajes;30/09/2015;4235,714286;Media
Piura;Peru;CONFECCIONES TEXTIMAX S.A.;Rosa;Sur;Ringo;118792;24;Juguetes;21/09/2015;4949,666667;Media
Piura;Peru;San Martin Inc;Nora;Sur;Ringo;110943;32;Juguetes;01/09/2015;3466,96875;Media
Piura;Peru;Diners Club Peru, S.A;Nora;Sur;Ringo;197143;15;Juguetes;17/09/2015;13142,86667;Media
Piura;Peru;CLINICA INTERNACIONAL S.A.;Victor;Norte;John;141747;38;Juguetes;25/09/2015;3730,184211;Media
Piura;Peru;RIMAC Corp;Victor;Norte;John;137392;42;Accesorios;30/09/2015;3271,238095;Media
Piura;Peru;Compañia Minera Poderosa, S.A.;Nora;Sur;Ringo;100104;18;Accesorios;30/09/2015;5561,333333;Media
Piura;Peru;Delosi, S.A.;Marco;Sur;Ringo;196880;31;Accesorios;30/09/2015;6350,967742;Media
Piura;Peru;CORPORACION GRAFICA NAVARRETE;Nadia;Sur;Ringo;76962;31;Electrodomesticos;24/09/2015;2482,645161;Bajo
Piura;Peru;Seguros Internos SAC;Edwin;Norte;John;206331;23;Calzado;30/09/2015;8970,913043;Alta
Piura;Peru;DROKASA PERU S.A.;Nadia;Sur;John;172224;29;Electrodomesticos;30/09/2015;5938,758621;Media
Piura;Peru;CERAMICOS PERUANOS S.A.;Nadia;Sur;Ringo;166110;38;Accesorios;22/09/2015;4371,315789;Media
Piura;Peru;JJC Contratistas;Nadia;Sur;Ringo;180222;16;Viajes;30/09/2015;11263,875;Media
Piura;Peru;Banco Maya;Marco;Sur;Ringo;121164;35;Juguetes;30/09/2015;3461,828571;Media
Piura;Peru;IFH Peru LTD;Maria;Norte;John;173915;31;Accesorios;30/09/2015;5610,16129;Media
Piura;Peru;IFH Peru LTD;Maria;Norte;John;74471;24;Juguetes;30/09/2015;3102,958333;Bajo
Piura;Peru;Union de Concreteras S.A.;Marco;Sur;Ringo;169409;41;Electrodomesticos;30/09/2015;4131,926829;Media
